0.000010	1369.000000
0.001010	1368.995117
0.002010	1368.881226
0.003010	1368.616943
0.004010	1368.401733
0.005010	1368.001343
0.006010	1367.529297
0.007010	1367.024292
0.008010	1366.496948
0.009010	1365.864380
0.010010	1365.019897
0.011010	1364.229004
0.012010	1363.388062
0.013010	1362.409302
0.014010	1361.321533
0.015010	1360.143555
0.016010	1358.972656
0.017010	1357.648560
0.018010	1356.312622
0.019010	1354.867920
0.020010	1353.347168
0.021010	1351.731445
0.022010	1350.080811
0.023010	1348.319092
0.024010	1346.502808
0.025010	1344.606201
0.026010	1342.629761
0.027010	1340.577148
0.028010	1338.461792
0.029010	1336.266235
0.030010	1333.992432
0.031010	1331.641846
0.032010	1329.229736
0.033010	1326.741089
0.034010	1324.180298
0.035010	1321.556763
0.036010	1318.846313
0.037010	1316.080078
0.038010	1313.220459
0.039010	1310.312256
0.040010	1307.328979
0.041010	1304.273438
0.042010	1301.147705
0.043010	1297.955078
0.044010	1294.694458
0.045010	1291.374756
0.046010	1287.978149
0.047010	1284.517456
0.048010	1280.993774
0.049010	1277.397827
0.050010	1273.737549
0.051010	1270.020630
0.052010	1266.234253
0.053010	1262.387207
0.054010	1258.474121
0.055010	1254.498413
0.056010	1250.468018
0.057010	1246.378174
0.058010	1242.216919
0.059010	1238.005859
0.060010	1233.729980
0.061010	1229.400146
0.062010	1225.015137
0.063010	1220.567871
0.064010	1216.065430
0.065010	1211.498535
0.066010	1206.882935
0.067010	1202.221924
0.068010	1197.491577
0.069010	1192.718018
0.070010	1187.890747
0.071010	1183.007690
0.072010	1178.078247
0.073010	1173.096680
0.074010	1168.070312
0.075010	1162.986450
0.076010	1157.853760
0.077010	1152.681030
0.078010	1147.457886
0.079010	1142.190796
0.080010	1136.877441
0.081010	1131.516602
0.082010	1126.114502
0.083010	1120.670288
0.084010	1115.181763
0.085010	1109.652710
0.086010	1104.082520
0.087010	1098.475830
0.088010	1092.827393
0.089010	1087.137939
0.090010	1081.414551
0.091010	1075.651611
0.092010	1069.854492
0.093010	1064.021240
0.094010	1058.156006
0.095010	1052.253540
0.096010	1046.319702
0.097010	1040.353271
0.098010	1034.354370
0.099010	1028.329346
0.100010	1022.273315
0.101010	1016.186279
0.102010	1010.071411
0.103010	1003.926514
0.104010	997.762085
0.105010	991.567810
0.106010	985.346313
0.107010	979.105591
0.108010	972.841797
0.109010	966.551880
0.110010	960.244324
0.111010	953.913513
0.112010	947.563171
0.113010	941.194275
0.114010	934.806580
0.115010	928.400024
0.116010	921.979004
0.117010	915.539978
0.118010	909.090088
0.119010	902.623108
0.120010	896.142212
0.121010	889.648315
0.122010	883.143127
0.123010	876.627075
0.124010	870.099121
0.125010	863.564087
0.126010	857.017578
0.127010	850.466614
0.128010	843.907410
0.129010	837.339722
0.130010	830.768677
0.131010	824.192444
0.132010	817.611877
0.133010	811.029175
0.134010	804.442078
0.135010	797.855164
0.136010	791.265320
0.137010	784.676880
0.138010	778.087280
0.139010	771.500916
0.140010	764.915771
0.141010	758.334045
0.142010	751.754272
0.143010	745.179993
0.144010	738.610168
0.145010	732.044678
0.146010	725.488464
0.147010	718.937805
0.148010	712.393982
0.149010	705.858948
0.150010	699.336121
0.151010	692.819824
0.152010	686.314758
0.153010	679.821533
0.154010	673.338867
0.155010	666.868652
0.156010	660.413513
0.157010	653.971375
0.158010	647.544373
0.159010	641.131470
0.160010	634.734009
0.161010	628.353271
0.162010	621.989502
0.163010	615.643677
0.164010	609.316589
0.165010	603.007141
0.166010	596.719788
0.167010	590.448364
0.168010	584.199829
0.169010	577.972107
0.170010	571.766907
0.171010	565.582520
0.172010	559.420959
0.173010	553.283203
0.174010	547.169250
0.175010	541.079041
0.176010	535.014404
0.177010	528.974487
0.178010	522.960938
0.179010	516.973206
0.180010	511.013062
0.181010	505.079987
0.182010	499.174011
0.183010	493.297485
0.184010	487.448608
0.185010	481.630157
0.186010	475.839203
0.187010	470.080139
0.188010	464.350952
0.189010	458.653351
0.190010	452.985596
0.191010	447.350098
0.192010	441.745911
0.193010	436.175446
0.194010	430.635590
0.195010	425.131805
0.196010	419.659210
0.197010	414.221405
0.198010	408.817444
0.199010	403.448273
0.200010	398.112793
0.201010	392.813324
0.202010	387.548798
0.203010	382.320007
0.204010	377.128326
0.205010	371.972290
0.206010	366.851746
0.207010	361.769012
0.208010	356.723297
0.209010	351.715240
0.210010	346.742554
0.211010	341.809235
0.212010	336.914429
0.213010	332.057007
0.214010	327.238312
0.215010	322.457062
0.216010	317.715607
0.217010	313.012390
0.218010	308.348969
0.219010	303.724365
0.220010	299.139557
0.221010	294.593323
0.222010	290.087036
0.223010	285.620758
0.224010	281.194672
0.225010	276.808563
0.226010	272.462036
0.227010	268.156097
0.228010	263.890564
0.229010	259.665161
0.230010	255.480545
0.231010	251.336349
0.232010	247.232544
0.233010	243.169373
0.234010	239.146774
0.235010	235.165497
0.236010	231.224350
0.237010	227.324081
0.238010	223.464218
0.239010	219.645248
0.240010	215.867752
0.241010	212.130447
0.242010	208.433533
0.243010	204.778015
0.244010	201.163193
0.245010	197.588318
0.246010	194.054581
0.247010	190.561264
0.248010	187.108582
0.249010	183.695984
0.250010	180.324524
0.251010	176.992767
0.252010	173.701385
0.253010	170.449707
0.254010	167.238968
0.255010	164.067612
0.256010	160.935791
0.257010	157.844070
0.258010	154.791763
0.259010	151.779236
0.260010	148.805603
0.261010	145.871597
0.262010	142.976364
0.263010	140.120193
0.264010	137.302383
0.265010	134.524017
0.266010	131.783752
0.267010	129.081223
0.268010	126.416847
0.269010	123.791138
0.270010	121.202728
0.271010	118.651939
0.272010	116.138603
0.273010	113.662354
0.274010	111.222977
0.275010	108.820641
0.276010	106.454597
0.277010	104.125130
0.278010	101.831589
0.279010	99.574303
0.280010	97.352478
0.281010	95.166214
0.282010	93.015038
0.283010	90.898872
0.284010	88.817711
0.285010	86.770790
0.286010	84.758316
0.287010	82.779648
0.288010	80.834885
0.289010	78.923866
0.290010	77.045784
0.291010	75.200775
0.292010	73.388512
0.293010	71.608894
0.294010	69.861206
0.295010	68.145767
0.296010	66.461639
0.297010	64.809212
0.298010	63.187717
0.299010	61.597076
0.300010	60.036949
0.301010	58.506981
0.302010	57.007137
0.303010	55.536976
0.304010	54.096020
0.305010	52.684311
0.306010	51.301384
0.307010	49.946892
0.308010	48.620701
0.309010	47.322472
0.310010	46.051796
0.311010	44.808365
0.312010	43.592133
0.313010	42.402466
0.314009	41.239124
0.315009	40.102123
0.316009	38.990772
0.317009	37.904888
0.318009	36.844341
0.319009	35.808498
0.320009	34.797379
0.321009	33.810463
0.322009	32.847652
0.323009	31.908379
0.324009	30.992363
0.325009	30.099512
0.326009	29.229431
0.327009	28.381762
0.328009	27.556156
0.329009	26.752403
0.330009	25.970146
0.331009	25.209066
0.332009	24.468979
0.333009	23.749371
0.334009	23.050127
0.335009	22.370834
0.336009	21.711229
0.337009	21.071009
0.338009	20.449831
0.339009	19.847456
0.340009	19.263571
0.341009	18.697805
0.342009	18.149975
0.343009	17.619720
0.344009	17.106709
0.345009	16.610691
0.346009	16.131433
0.347009	15.668517
0.348009	15.221725
0.349009	14.790817
0.350009	14.375447
0.351009	13.975285
0.352009	13.590083
0.353009	13.219611
0.354009	12.863528
0.355009	12.521567
0.356009	12.193479
0.357009	11.878915
0.358009	11.577696
0.359009	11.289507
0.360009	11.014076
0.361009	10.751127
0.362009	10.500385
0.363009	10.261651
0.364009	10.034584
0.365009	9.818958
0.366009	9.614528
0.367009	9.420987
0.368009	9.238166
0.369009	9.065761
0.370009	8.903474
0.371009	8.751177
0.372009	8.608539
0.373009	8.475363
0.374009	8.351360
0.375009	8.236346
0.376009	8.130060
0.377009	8.032263
0.378009	7.942756
0.379009	7.861281
0.380009	7.787595
0.381009	7.721523
0.382009	7.662827
0.383009	7.611284
0.384009	7.566690
0.385009	7.528833
0.386009	7.497506
0.387009	7.472488
0.388009	7.453574
0.389009	7.440569
0.390009	7.433284
0.391008	7.431502
0.392008	7.435068
0.393008	7.443753
0.394008	7.457377
0.395008	7.475769
0.396008	7.498715
0.397008	7.526073
0.398008	7.557658
0.399008	7.593277
0.400008	7.632755
0.401008	7.675956
0.402008	7.722682
0.403008	7.772792
0.404008	7.826101
0.405008	7.882475
0.406008	7.941725
0.407008	8.003727
0.408008	8.068329
0.409008	8.135381
0.410008	8.204725
0.411008	8.276209
0.412008	8.349722
0.413008	8.425122
0.414008	8.502266
0.415008	8.581020
0.416008	8.661296
0.417008	8.742898
0.418008	8.825742
0.419008	8.909680
0.420008	8.994630
0.421008	9.080451
0.422008	9.167059
0.423008	9.254323
0.424008	9.342082
0.425008	9.430321
0.426008	9.518906
0.427008	9.607702
0.428008	9.696644
0.429008	9.785619
0.430008	9.874535
0.431008	9.963297
0.432008	10.051843
0.433008	10.140076
0.434008	10.227882
0.435008	10.315218
0.436008	10.401937
0.437008	10.488059
0.438008	10.573439
0.439008	10.658047
0.440008	10.741775
0.441008	10.824538
0.442008	10.906345
0.443008	10.987065
0.444008	11.066681
0.445008	11.145116
0.446008	11.222304
0.447008	11.298177
0.448008	11.372724
0.449008	11.445799
0.450008	11.517474
0.451008	11.587667
0.452008	11.656258
0.453008	11.723287
0.454008	11.788699
0.455008	11.852438
0.456008	11.914454
0.457008	11.974708
0.458008	12.033188
0.459008	12.089856
0.460008	12.144685
0.461008	12.197633
0.462008	12.248682
0.463008	12.297799
0.464008	12.344958
0.465008	12.390168
0.466008	12.433321
0.467008	12.474506
0.468008	12.513673
0.469007	12.550769
0.470007	12.585782
0.471007	12.618735
0.472007	12.649602
0.473007	12.678355
0.474007	12.705022
0.475007	12.729516
0.476007	12.751943
0.477007	12.772214
0.478007	12.790322
0.479007	12.806379
0.480007	12.820222
0.481007	12.831964
0.482007	12.841562
0.483007	12.849009
0.484007	12.854339
0.485007	12.857528
0.486007	12.858622
0.487007	12.857562
0.488007	12.854429
0.489007	12.849169
0.490007	12.841828
0.491007	12.832422
0.492007	12.820949
0.493007	12.807445
0.494007	12.791842
0.495007	12.774236
0.496007	12.754588
0.497007	12.732991
0.498007	12.709427
0.499007	12.683847
0.500007	12.656355
0.501007	12.626908
0.502007	12.595575
0.503007	12.562335
0.504007	12.527286
0.505007	12.490346
0.506007	12.451577
0.507007	12.411002
0.508007	12.368710
0.509007	12.324620
0.510007	12.278782
0.511007	12.231309
0.512007	12.182064
0.513007	12.131237
0.514007	12.078781
0.515007	12.024697
0.516007	11.969049
0.517007	11.911874
0.518007	11.853153
0.519007	11.792975
0.520007	11.731307
0.521007	11.668252
0.522007	11.603755
0.523007	11.537923
0.524007	11.470712
0.525007	11.402195
0.526007	11.332403
0.527007	11.261395
0.528007	11.189096
0.529007	11.115656
0.530007	11.041035
0.531007	10.965295
0.532007	10.888454
0.533007	10.810564
0.534007	10.731612
0.535007	10.651672
0.536007	10.570765
0.537007	10.488919
0.538007	10.406173
0.539007	10.322523
0.540007	10.238054
0.541007	10.152791
0.542007	10.066737
0.543007	9.979915
0.544007	9.892379
0.545007	9.804173
0.546007	9.715314
0.547006	9.625862
0.548006	9.535758
0.549006	9.445129
0.550006	9.353989
0.551006	9.262341
0.552006	9.170237
0.553006	9.077717
0.554006	8.984795
0.555006	8.891468
0.556006	8.797852
0.557006	8.703879
0.558006	8.609657
0.559006	8.515174
0.560006	8.420473
0.561006	8.325607
0.562006	8.230588
0.563006	8.135418
0.564006	8.040168
0.565006	7.944840
0.566006	7.849461
0.567006	7.754083
0.568006	7.658736
0.569006	7.563414
0.570006	7.468159
0.571006	7.373029
0.572006	7.278002
0.573006	7.183136
0.574006	7.088447
0.575006	6.993981
0.576006	6.899742
0.577006	6.805767
0.578006	6.712086
0.579006	6.618701
0.580006	6.525665
0.581006	6.432992
0.582006	6.340703
0.583006	6.248816
0.584006	6.157363
0.585006	6.066381
0.586006	5.975873
0.587006	5.885883
0.588006	5.796393
0.589006	5.707462
0.590006	5.619116
0.591006	5.531360
0.592006	5.444202
0.593006	5.357695
0.594006	5.271829
0.595006	5.186656
0.596006	5.102169
0.597006	5.018404
0.598006	4.935369
0.599006	4.853096
0.600006	4.771584
0.601006	4.690865
0.602006	4.610957
0.603006	4.531868
0.604006	4.453634
0.605006	4.376264
0.606006	4.299754
0.607006	4.224148
0.608006	4.149443
0.609006	4.075667
0.610006	4.002833
0.611006	3.930954
0.612006	3.860027
0.613006	3.790095
0.614006	3.721152
0.615006	3.653224
0.616006	3.586311
0.617006	3.520442
0.618006	3.455617
0.619006	3.391846
0.620006	3.329149
0.621006	3.267529
0.622006	3.207010
0.623006	3.147593
0.624005	3.089276
0.625005	3.032100
0.626005	2.976050
0.627005	2.921139
0.628005	2.867378
0.629005	2.814774
0.630005	2.763352
0.631005	2.713091
0.632005	2.664010
0.633005	2.616137
0.634005	2.569446
0.635005	2.523967
0.636005	2.479688
0.637005	2.436637
0.638005	2.394798
0.639005	2.354195
0.640005	2.314806
