51.600124	9.829776	0.110749
51.800125	9.865251	0.108695
52.000126	9.900695	0.096789
52.200127	9.936110	0.078456
52.400127	9.971494	0.058989
52.600128	10.006846	0.044140
52.800129	10.042169	0.038718
53.000130	10.077461	0.045488
53.200130	10.112723	0.064536
53.400131	10.147955	0.093147
53.600132	10.183155	0.126167
53.800133	10.218324	0.156829
54.000134	10.253461	0.177996
54.200134	10.288568	0.183730
54.400135	10.323643	0.170990
54.600136	10.358687	0.141165
54.800137	10.393700	0.101054
55.000137	10.428680	0.062923
55.200138	10.463630	0.043440
55.400139	10.498546	0.061509
55.600140	10.533431	0.135270
55.800140	10.568284	0.278750
56.000141	10.603105	0.498761
56.200142	10.637893	0.792581
56.400143	10.672649	1.146944
56.600143	10.707372	1.538486
56.800144	10.742063	1.935932
57.000145	10.776721	2.303523
57.200146	10.811347	2.605595
57.400146	10.845940	2.811386
57.600147	10.880499	2.899597
57.800148	10.915025	2.861457
58.000149	10.949517	2.702196
58.200150	10.983977	2.440098
58.400150	11.018403	2.103678
58.600151	11.052796	1.727189
58.800152	11.087155	1.345673
59.000153	11.121480	0.990237
59.200153	11.155771	0.684519
59.400154	11.190028	0.442830
59.600155	11.224252	0.269926
59.800156	11.258441	0.162238
60.000156	11.292596	0.109925
60.200157	11.326716	0.099347
60.400158	11.360802	0.115418
60.600159	11.394853	0.143667
60.800159	11.428869	0.171834
61.000160	11.462851	0.191018
61.200161	11.496798	0.196307
61.400162	11.530709	0.186878
61.600163	11.564587	0.165498
61.800163	11.598427	0.137479
62.000164	11.632234	0.109199
62.200165	11.666004	0.086519
62.400166	11.699739	0.073396
62.600166	11.733438	0.071083
62.800167	11.767102	0.078097
63.000168	11.800730	0.090941
63.200169	11.834322	0.105347
63.400169	11.867878	0.117634
63.600170	11.901398	0.125748
63.800171	11.934881	0.129683
64.000168	11.968328	0.131166
64.200165	12.001738	0.132796
64.400162	12.035110	0.136956
64.600159	12.068447	0.144928
64.800156	12.101748	0.156506
65.000153	12.135012	0.170226
65.200150	12.168238	0.184087
65.400146	12.201427	0.196426
65.600143	12.234578	0.206589
65.800140	12.267693	0.215113
66.000137	12.300770	0.223334
66.200134	12.333810	0.232611
66.400131	12.366813	0.243510
66.600128	12.399777	0.255334
66.800125	12.432704	0.266277
67.000122	12.465592	0.274211
67.200119	12.498444	0.277879
67.400116	12.531257	0.277969
67.600113	12.564032	0.277639
67.800110	12.596768	0.282073
68.000107	12.629466	0.297094
68.200104	12.662126	0.327170
68.400101	12.694747	0.373461
68.600098	12.727329	0.432726
68.800095	12.759872	0.497697
69.000092	12.792377	0.559190
69.200089	12.824843	0.609652
69.400085	12.857270	0.647353
69.600082	12.889658	0.680039
69.800079	12.922007	0.726773
70.000076	12.954315	0.817069
70.200073	12.986585	0.986925
70.400070	13.018814	1.272152
70.600067	13.051004	1.700180
70.800064	13.083156	2.282032
71.000061	13.115266	3.006187
71.200058	13.147337	3.836269
71.400055	13.179367	4.712876
71.600052	13.211358	5.560330
71.800049	13.243308	6.296576
72.000046	13.275218	6.845334
72.200043	13.307087	7.147524
72.400040	13.338917	7.170418
72.600037	13.370706	6.912561
72.800034	13.402452	6.403764
73.000031	13.434159	5.699841
73.200027	13.465825	4.873835
73.400024	13.497450	4.004927
73.600021	13.529034	3.167219
73.800018	13.560576	2.420352
74.000015	13.592078	1.803411
74.200012	13.623537	1.332783
74.400009	13.654956	1.003823
74.600006	13.686333	0.795763
74.800003	13.717668	0.678204
75.000000	13.748960	0.618097
75.199997	13.780211	0.585721
75.399994	13.811421	0.558769
75.599991	13.842589	0.524168
75.799988	13.873714	0.477709
75.999985	13.904797	0.422023
76.199982	13.935837	0.363666
76.399979	13.966835	0.310117
76.599976	13.997790	0.267359
76.799973	14.028705	0.238417
76.999969	14.059574	0.223012
77.199966	14.090402	0.218114
77.399963	14.121186	0.219117
77.599960	14.151927	0.221194
77.799957	14.182626	0.220474
77.999954	14.213281	0.214791
78.199951	14.243892	0.203909
78.399948	14.274461	0.189255
78.599945	14.304986	0.173302
78.799942	14.335467	0.158813
78.999939	14.365905	0.148119
79.199936	14.396298	0.142603
79.399933	14.426649	0.142447
79.599930	14.456955	0.146690
79.799927	14.487218	0.153521
79.999924	14.517435	0.160753
80.199921	14.547609	0.166353
80.399918	14.577739	0.168935
80.599915	14.607823	0.168099
80.799911	14.637864	0.164563
80.999908	14.667860	0.160020
81.199905	14.697811	0.156763
81.399902	14.727718	0.157109
81.599899	14.757580	0.162785
81.799896	14.787396	0.174383
81.999893	14.817167	0.191106
82.199890	14.846894	0.210884
82.399887	14.876575	0.230960
82.599884	14.906211	0.248847
82.799881	14.935802	0.263533
82.999878	14.965347	0.276605
83.199875	14.994846	0.293033
83.399872	15.024301	0.321270
83.599869	15.053708	0.372520
83.799866	15.083071	0.459137
83.999863	15.112387	0.592339
84.199860	15.141657	0.779642
84.399857	15.170881	1.022480
84.599854	15.200059	1.314491
84.799850	15.229191	1.641059
84.999847	15.258276	1.980125
85.199844	15.287314	2.304481
85.399841	15.316306	2.585073
85.599838	15.345252	2.794993
85.799835	15.374151	2.913153
85.999832	15.403003	2.927478
86.199829	15.431808	2.836599
86.399826	15.460566	2.650067
86.599823	15.489277	2.386874
86.799820	15.517941	2.072646
86.999817	15.546556	1.736025
87.199814	15.575126	1.404763
87.399811	15.603647	1.102346
87.599808	15.632122	0.845415
87.799805	15.660548	0.642680
87.999802	15.688927	0.494913
88.199799	15.717257	0.396327
88.399796	15.745541	0.336681
88.599792	15.773776	0.303708
88.799789	15.801964	0.285487
88.999786	15.830102	0.272268
89.199783	15.858193	0.257576
89.399780	15.886235	0.238498
89.599777	15.914229	0.215249
89.799774	15.942175	0.190236
89.999771	15.970072	0.166879
90.199768	15.997921	0.148483
90.399765	16.025721	0.137359
90.599762	16.053471	0.134314
90.799759	16.081173	0.138581
90.999756	16.108826	0.148081
91.199753	16.136429	0.159938
91.399750	16.163984	0.171097
91.599747	16.191490	0.178904
91.799744	16.218946	0.181561
91.999741	16.246353	0.178395
92.199738	16.273710	0.169912
92.399734	16.301018	0.157684
92.599731	16.328276	0.144076
92.799728	16.355484	0.131893
92.999725	16.382643	0.123972
93.199722	16.409752	0.122758
93.399719	16.436810	0.129934
93.599716	16.463820	0.146101
93.799713	16.490776	0.170571
93.999710	16.517685	0.201332
94.199707	16.544542	0.235163
94.399704	16.571350	0.267985
94.599701	16.598106	0.295408
94.799698	16.624813	0.313446
94.999695	16.651468	0.319322
95.199692	16.678074	0.312265
95.399689	16.704628	0.294161
95.599686	16.731133	0.269953
95.799683	16.757586	0.247650
95.999680	16.783987	0.237916
96.199677	16.810337	0.253215
96.399673	16.836636	0.306586
96.599670	16.862883	0.410169
96.799667	16.889080	0.573661
96.999664	16.915224	0.802845
97.199661	16.941317	1.098482
97.399658	16.967360	1.455659
97.599655	16.993349	1.863547
97.799652	17.019287	2.306046
97.999649	17.045174	2.762708
98.199646	17.071009	3.210274
98.399643	17.096790	3.624475
98.599640	17.122522	3.982036
98.799637	17.148201	4.262346
98.999634	17.173826	4.449316
99.199631	17.199400	4.532508
99.399628	17.224922	4.507833
99.599625	17.250391	4.377782
99.799622	17.275806	4.151168
99.999619	17.301170	3.842181
100.199615	17.326483	3.469187
100.399612	17.351740	3.053386
100.599609	17.376945	2.616893
100.799606	17.402098	2.181385
100.999603	17.427197	1.766436
101.199600	17.452244	1.388317
101.399597	17.477236	1.059260
101.599594	17.502178	0.786712
101.799591	17.527065	0.573587
101.999588	17.551897	0.418352
102.199585	17.576677	0.315784
102.399582	17.601404	0.257912
102.599579	17.626076	0.235018
102.799576	17.650696	0.236716
102.999573	17.675261	0.252956
103.199570	17.699772	0.274848
103.399567	17.724230	0.295252
103.599564	17.748632	0.309117
103.799561	17.772982	0.313573
103.999557	17.797277	0.307765
104.199554	17.821518	0.292532
104.399551	17.845705	0.269962
104.599548	17.869839	0.242886
104.799545	17.893917	0.214403
104.999542	17.917940	0.187440
105.199539	17.941908	0.164419
105.399536	17.965822	0.147035
105.599533	17.989683	0.136156
105.799530	18.013487	0.131824
105.999527	18.037237	0.133343
106.199524	18.060932	0.139453
106.399521	18.084572	0.148539
106.599518	18.108156	0.158856
106.799515	18.131685	0.168756
106.999512	18.155161	0.176880
107.199509	18.178579	0.182304
107.399506	18.201942	0.184625
107.599503	18.225252	0.183968
107.799500	18.248505	0.180940
107.999496	18.271702	0.176501
108.199493	18.294844	0.171818
108.399490	18.317930	0.168090
108.599487	18.340960	0.166388
108.799484	18.363934	0.167539
108.999481	18.386852	0.172076
109.199478	18.409714	0.180251
109.399475	18.432520	0.192126
109.599472	18.455269	0.207703
109.799469	18.477964	0.227095
109.999466	18.500601	0.250643
110.199463	18.523182	0.279026
110.399460	18.545706	0.313238
110.599457	18.568176	0.354516
110.799454	18.590588	0.404104
110.999451	18.612942	0.463021
111.199448	18.635241	0.531748
111.399445	18.657482	0.609925
111.599442	18.679667	0.696159
111.799438	18.701796	0.787909
111.999435	18.723866	0.881538
112.199432	18.745880	0.972565
112.399429	18.767836	1.055960
112.599426	18.789736	1.126664
112.799423	18.811577	1.180040
112.999420	18.833363	1.212418
113.199417	18.855091	1.221446
113.399414	18.876760	1.206393
113.599411	18.898375	1.168219
113.799408	18.919930	1.109490
113.999405	18.941427	1.034097
114.199402	18.962866	0.946850
114.399399	18.984249	0.852983
114.599396	19.005573	0.757699
114.799393	19.026838	0.665651
114.999390	19.048048	0.580602
115.199387	19.069197	0.505234
115.399384	19.090290	0.440989
115.599380	19.111324	0.388206
115.799377	19.132299	0.346255
115.999374	19.153217	0.313807
116.199371	19.174076	0.289145
116.399368	19.194878	0.270443
116.599365	19.215620	0.256034
116.799362	19.236305	0.244568
116.999359	19.256929	0.235122
117.199356	19.277496	0.227204
117.399353	19.298004	0.220693
117.599350	19.318453	0.215727
117.799347	19.338844	0.212559
117.999344	19.359175	0.211428
118.199341	19.379448	0.212436
118.399338	19.399660	0.215485
118.599335	19.419815	0.220248
118.799332	19.439909	0.226199
118.999329	19.459946	0.232683
119.199326	19.479921	0.239011
119.399323	19.499840	0.244582
119.599319	19.519699	0.248978
119.799316	19.539497	0.252057
119.999313	19.559237	0.253999
120.199310	19.578915	0.255311
120.399307	19.598534	0.256787
120.599304	19.618095	0.259428
120.799301	19.637594	0.264317
120.999298	19.657036	0.272494
121.199295	19.676416	0.284802
121.399292	19.695736	0.301766
121.599289	19.714996	0.323503
121.799286	19.734198	0.349656
121.999283	19.753338	0.379403
122.199280	19.772417	0.411520
122.399277	19.791437	0.444519
122.599274	19.810398	0.476802
122.799271	19.829298	0.506884
122.999268	19.848137	0.533642
123.199265	19.866915	0.556536
123.399261	19.885633	0.575835
123.599258	19.904291	0.592764
123.799255	19.922888	0.609608
123.999252	19.941423	0.629722
124.199249	19.959900	0.657452
124.399246	19.978313	0.697929
124.599243	19.996668	0.756831
124.799240	20.014959	0.840001
124.999237	20.033192	0.953093
125.199234	20.051363	1.101089
125.399231	20.069473	1.287895
125.599228	20.087523	1.515987
125.799225	20.105509	1.785995
125.999222	20.123436	2.096640
126.199219	20.141300	2.444359
126.399216	20.159103	2.823612
126.599213	20.176846	3.226781
126.799210	20.194527	3.644537
126.999207	20.212147	4.066207
127.199203	20.229704	4.480120
127.399200	20.247200	4.874358
127.599197	20.264633	5.237028
127.799194	20.282007	5.557095
127.999191	20.299316	5.824524
128.199188	20.316566	6.031180
128.399185	20.333754	6.170774
128.599182	20.350880	6.239415
128.799179	20.367943	6.235587
128.999176	20.384943	6.160201
129.199173	20.401882	6.016511
129.399170	20.418758	5.809978
129.599167	20.435574	5.547775
129.799164	20.452326	5.238651
129.999161	20.469017	4.892298
130.199158	20.485643	4.519149
130.399155	20.502209	4.129651
130.599152	20.518713	3.733973
130.799149	20.535152	3.341824
130.999146	20.551531	2.961713
131.199142	20.567846	2.601058
131.399139	20.584099	2.265815
131.599136	20.600288	1.960464
131.799133	20.616417	1.687877
131.999130	20.632481	1.449590
132.199127	20.648481	1.245624
132.399124	20.664421	1.074845
132.599121	20.680296	0.935147
132.799118	20.696110	0.823573
132.999115	20.711859	0.736678
133.199112	20.727545	0.670655
133.399109	20.743168	0.621614
133.599106	20.758728	0.585749
133.799103	20.774225	0.559513
133.999100	20.789660	0.539746
134.199097	20.805029	0.523752
134.399094	20.820337	0.509366
134.599091	20.835581	0.494967
134.799088	20.850761	0.479459
134.999084	20.865877	0.462233
135.199081	20.880930	0.443110
135.399078	20.895920	0.422252
135.599075	20.910847	0.400090
135.799072	20.925709	0.377232
135.999069	20.940506	0.354377
136.199066	20.955240	0.332240
136.399063	20.969912	0.311488
136.599060	20.984518	0.292696
136.799057	20.999062	0.276293
136.999054	21.013540	0.262558
137.199051	21.027956	0.251597
137.399048	21.042307	0.243359
137.599045	21.056593	0.237643
137.799042	21.070816	0.234127
137.999039	21.084974	0.232394
138.199036	21.099070	0.231966
138.399033	21.113098	0.232336
138.599030	21.127064	0.233002
138.799026	21.140966	0.233493
138.999023	21.154802	0.233394
139.199020	21.168575	0.232366
139.399017	21.182283	0.230159
139.599014	21.195927	0.226615
139.799011	21.209505	0.221678
139.999008	21.223021	0.215380
140.199005	21.236469	0.207845
140.399002	21.249855	0.199265
140.598999	21.263176	0.189893
140.798996	21.276432	0.180030
140.998993	21.289621	0.170004
141.198990	21.302748	0.160156
141.398987	21.315809	0.150826
141.598984	21.328804	0.142342
141.798981	21.341736	0.135003
141.998978	21.354601	0.129079
142.198975	21.367403	0.124795
142.398972	21.380138	0.122334
142.598969	21.392809	0.121830
142.798965	21.405415	0.123371
142.998962	21.417955	0.126998
143.198959	21.430429	0.132708
143.398956	21.442841	0.140462
143.598953	21.455185	0.150179
143.798950	21.467464	0.161752
143.998947	21.479679	0.175048
144.198944	21.491827	0.189909
144.398941	21.503910	0.206165
144.598938	21.515926	0.223629
144.798935	21.527880	0.242115
144.998932	21.539764	0.261414
145.198929	21.551586	0.281337
145.398926	21.563341	0.301677
145.598923	21.575031	0.322238
145.798920	21.586655	0.342823
145.998917	21.598211	0.363243
146.198914	21.609703	0.383312
146.398911	21.621130	0.402861
146.598907	21.632492	0.421721
146.798904	21.643785	0.439722
146.998901	21.655014	0.456725
147.198898	21.666178	0.472593
147.398895	21.677273	0.487195
147.598892	21.688305	0.500421
147.798889	21.699268	0.512170
147.998886	21.710167	0.522354
148.198883	21.720999	0.530908
148.398880	21.731766	0.537776
148.598877	21.742466	0.542918
148.798874	21.753099	0.546314
148.998871	21.763666	0.547958
149.198868	21.774168	0.547866
149.398865	21.784603	0.546063
149.598862	21.794971	0.542600
149.798859	21.805273	0.537531
149.998856	21.815510	0.530934
150.198853	21.825678	0.522900
150.398849	21.835781	0.513525
150.598846	21.845818	0.502921
150.798843	21.855787	0.491208
150.998840	21.865690	0.478518
151.198837	21.875526	0.464977
151.398834	21.885298	0.450717
151.598831	21.895000	0.435881
151.798828	21.904636	0.420607
151.998825	21.914206	0.405027
152.198822	21.923710	0.389266
152.398819	21.933146	0.373458
152.598816	21.942516	0.357718
152.798813	21.951818	0.342160
152.998810	21.961054	0.326886
153.198807	21.970222	0.311989
153.398804	21.979324	0.297554
153.598801	21.988359	0.283652
153.798798	21.997328	0.270346
153.998795	22.006229	0.257686
154.198792	22.015062	0.245719
154.398788	22.023829	0.234469
154.598785	22.032530	0.223954
154.798782	22.041162	0.214193
154.998779	22.049728	0.205185
155.198776	22.058226	0.196925
155.398773	22.066658	0.189397
155.598770	22.075022	0.182584
155.798767	22.083319	0.176464
155.998764	22.091547	0.171003
156.198761	22.099710	0.166169
156.398758	22.107805	0.161926
156.598755	22.115831	0.158239
156.798752	22.123793	0.155064
156.998749	22.131685	0.152365
157.198746	22.139511	0.150098
157.398743	22.147268	0.148228
157.598740	22.154959	0.146715
157.798737	22.162582	0.145523
157.998734	22.170137	0.144619
158.198730	22.177626	0.143970
158.398727	22.185045	0.143548
158.598724	22.192398	0.143325
158.798721	22.199684	0.143278
158.998718	22.206902	0.143389
159.198715	22.214052	0.143637
159.398712	22.221134	0.144008
159.598709	22.228148	0.144490
159.798706	22.235096	0.145076
159.998703	22.241974	0.145753
160.198700	22.248785	0.146519
160.398697	22.255529	0.147372
160.598694	22.262205	0.148307
160.798691	22.268812	0.149325
160.998688	22.275352	0.150426
161.198685	22.281826	0.151614
161.398682	22.288231	0.152888
161.598679	22.294567	0.154252
161.798676	22.300835	0.155709
161.998672	22.307035	0.157262
162.198669	22.313169	0.158913
162.398666	22.319233	0.160664
162.598663	22.325232	0.162517
162.798660	22.331160	0.164473
162.998657	22.337021	0.166533
163.198654	22.342813	0.168695
163.398651	22.348537	0.170958
163.598648	22.354195	0.173322
163.798645	22.359783	0.175781
163.998642	22.365303	0.178333
164.198639	22.370756	0.180972
164.398636	22.376141	0.183693
164.598633	22.381456	0.186489
164.798630	22.386703	0.189353
164.998627	22.391884	0.192278
165.198624	22.396996	0.195257
165.398621	22.402039	0.198277
165.598618	22.407013	0.201332
165.798615	22.411921	0.204414
165.998611	22.416758	0.207509
166.198608	22.421528	0.210612
166.398605	22.426229	0.213710
166.598602	22.430864	0.216797
166.798599	22.435429	0.219860
166.998596	22.439926	0.222891
167.198593	22.444355	0.225882
167.398590	22.448715	0.228824
167.598587	22.453007	0.231709
167.798584	22.457230	0.234529
167.998581	22.461384	0.237280
168.198578	22.465471	0.239953
168.398575	22.469490	0.242542
168.598572	22.473438	0.245042
168.798569	22.477320	0.247450
168.998566	22.481133	0.249763
169.198563	22.484877	0.251975
169.398560	22.488554	0.254086
169.598557	22.492161	0.256091
169.798553	22.495699	0.257992
169.998550	22.499170	0.259788
170.198547	22.502571	0.261476
170.398544	22.505905	0.263059
170.598541	22.509169	0.264537
170.798538	22.512365	0.265913
170.998535	22.515493	0.267187
171.198532	22.518551	0.268361
171.398529	22.521542	0.269441
171.598526	22.524464	0.270425
171.798523	22.527317	0.271320
171.998520	22.530102	0.272128
172.198517	22.532816	0.272852
172.398514	22.535463	0.273497
172.598511	22.538042	0.274067
172.798508	22.540552	0.274566
172.998505	22.542994	0.274997
173.198502	22.545366	0.275366
173.398499	22.547670	0.275677
173.598495	22.549906	0.275932
173.798492	22.552073	0.276137
173.998489	22.554171	0.276296
174.198486	22.556200	0.276413
174.398483	22.558159	0.276491
174.598480	22.560051	0.276536
174.798477	22.561874	0.276548
174.998474	22.563629	0.276533
175.198471	22.565313	0.276496
175.398468	22.566931	0.276436
175.598465	22.568480	0.276358
175.798462	22.569958	0.276267
175.998459	22.571369	0.276163
176.198456	22.572710	0.276048
176.398453	22.573984	0.275927
176.598450	22.575188	0.275801
176.798447	22.576324	0.275671
176.998444	22.577391	0.275542
177.198441	22.578388	0.275413
177.398438	22.579317	0.275286
177.598434	22.580177	0.275163
177.798431	22.580969	0.275046
177.998428	22.581692	0.274934
178.198425	22.582346	0.274831
178.398422	22.582932	0.274737
178.598419	22.583448	0.274650
178.798416	22.583897	0.274574
178.998413	22.584274	0.274509
179.198410	22.584585	0.274455
179.398407	22.584826	0.274413
179.598404	22.584999	0.274382
